,uri,track,duration_ms,explicit,track_number,artist,album,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity,lyrics
154,spotify:track:6MWoRt97mnSTXZhu3ggi9C,hoax,220042,False,16,Taylor Swift,folklore,0.662,0.181,8,-15.065,0.0415,0.966,3.86e-06,0.133,0.429,118.819,68,"My only oneMy smoking gunMy eclipsed sunThis has broken me downMy twisted knifeMy sleepless nightMy winless fightThis has frozen my groundStood on the cliffside screaming, Give me a reasonYour faithless love's the only hoax I believe inDon't want no other shade of blue but youNo other sadness in the world would doMy best laid planYour sleight of handMy barren landI am ash from your fireStood on the cliffside screaming, Give me a reasonYour faithless love's the only hoax I believe inDon't want no other shade of blue but youNo other sadness in the world would do"
155,spotify:track:43rA71bccXFGD4C8GOpIlN,I Forgot That You Existed,170640,False,1,Taylor Swift,Lover,0.664,0.316,5,-10.345,0.519,0.298,2.03e-06,0.0812,0.541,92.875,72,"I Forgot That You Existed Lyrics How many days did I spend thinking 'Bout how you did me wrong, wrong, wrong? Lived in the shade you were throwing 'Til all of my sunshine was gone, gone, gone And I couldn't get away from ya In my feelings more than Drake, so yeah Your name on my lips, tongue-tied Free rent, living in my mind But then something happened one magical night I forgot that you existed And I thought that it would kill me, but it didn't And it was so nice So peaceful and quiet I forgot that you existed It isn't love, it isn't hate, it's just indifference I forgot that you Got out some popcorn As soon as my rep started going down, down, down Laughed on the school yard As soon as I tripped up and hit the ground, ground, ground And I would've stuck around for ya Would've fought the whole town, so yeah Would've been right there, front row Even if nobody came to your show But you showed who you are, then one magical night I forgot that you existed And I thought that it would kill me, but it didn't And it was so nice So peaceful and quiet I forgot that you existed It isn't love, it isn't hate, it's just indifference I forgot that you Sent me a clear message Taught me some hard lessons I just forget what they were It's all just a blur I forgot that you existed And I thought that it would kill me, but it didn't And it was so nice So peaceful and quiet I forgot that you existed I did, I did, I did It isn't hate, it's just indifference It isn't love, it isn't hate, it's just indifference So, yeah"
156,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,178426,False,2,Taylor Swift,Lover,0.552,0.702,9,-5.707,0.157,0.117,2.06e-05,0.105,0.564,169.994,77,"(Yeah, yeah, yeah, yeah)Fever dream high in the quiet of the nightYou know that I caught it (Oh yeah, you're right, I want it)Bad, bad boy, shiny toy with a priceYou know that I bought it (Oh yeah, you're right, I want it)Killing me slow, out the windowI'm always waiting for you to be waiting belowDevils roll the dice, angels roll their eyesWhat doesn't kill me makes me want you moreAnd it's new, the shape of your bodyIt's blue, the feeling I've gotAnd it's ooh, whoa ohIt's a cruel summerIt's cool, that's what I tell 'emNo rules in breakable heavenBut ooh, whoa ohIt's a cruel summerWith you"
157,spotify:track:1dGr1c8CrMLDpV6mPbImSI,Lover,221306,False,3,Taylor Swift,Lover,0.359,0.543,7,-7.582,0.0919,0.492,1.58e-05,0.118,0.453,68.534,81,"We could leave the Christmas lights up 'til JanuaryAnd this is our place, we make the rulesAnd there's a dazzling haze, a mysterious way about you, dearHave I known you twenty seconds or twenty years?Can I go where you go?Can we always be this close?Forever and ever, ahTake me out, and take me homeYou're my, my, my, my loverWe could let our friends crash in the living roomThis is our place, we make the callAnd I'm highly suspicious that everyone who sees you wants youI've loved you three summers now, honey, but I want 'em allCan I go where you go?Can we always be this close?Forever and ever, ahTake me out, and take me home (Forever and ever)You're my, my, my, my lover"
158,spotify:track:3RauEVgRgj1IuWdJ9fDs70,The Man,190360,False,4,Taylor Swift,Lover,0.777,0.658,0,-5.191,0.054,0.0767,0.0,0.0901,0.633,110.048,75,"I would be complex, I would be coolThey'd say I played the field before I found someone to commit toAnd that would be okay for me to doEvery conquest I had made would make me more of a boss to youI’d be a fearless leaderI'd be an alpha typeWhen everyone believes yaWhat's that like?I’m so sick of running as fast as I canWondering if I'd get there quicker if I was a manAnd I'm so sick of them coming at me again'Cause if I was a man, then I'd be the manI'd be the manI'd be the manThey'd say I hustled, put in the workThey wouldn’t shake their heads and question how much of this I deserveWhat I was wearing, if I was rudeCould all be separated from my good ideas and power moves"
159,spotify:track:3pHkh7d0lzM2AldUtz2x37,The Archer,211240,False,5,Taylor Swift,Lover,0.292,0.574,0,-9.375,0.0401,0.12,0.00569,0.0663,0.166,124.344,70,"The Archer Lyrics Combat, I'm ready for combat I say I don't want that, but what if I do? 'Cause cruelty wins in the movies I've got a hundred thrown-out speeches I almost said to you Easy they come, easy they go I jump from the train, I ride off alone I never grew up, it's getting so old Help me hold on to you I've been the archer, I've been the prey Who could ever leave me, darling But who could stay? Dark side, I search for your dark side But what if I'm alright, right, right, right here? And I cut off my nose just to spite my face Then I hate my reflection for years and years I wake in the night, I pace like a ghost The room is on fire, invisible smoke And all of my heroes die all alone Help me hold on to you I've been the archer, I've been the prey Screaming, who could ever leave me, darling But who could stay? (I see right through me, I see right through me) 'Cause they see right through me They see right through me They see right through Can you see right through me? They see right through They see right through me I see right through me I see right through me All the king's horses, all the king's men Couldn't put me together again 'Cause all of my enemies started out friends Help me hold on to you I've been the archer, I've been the prey Who could ever leave me, darling But who could stay? (I see right through me, I see right through me) Who could stay? Who could stay? Who could stay? You could stay You could stay Combat, I'm ready for combat Taylor Swift Teams Up With Jack Antonoff For “The Archer”"
160,spotify:track:2YWtcWi3a83pdEg3Gif4Pd,I Think He Knows,173386,False,6,Taylor Swift,Lover,0.897,0.366,0,-8.029,0.0569,0.00889,0.000353,0.0715,0.416,100.003,70,"I think he knowsHis footprints on the sidewalkLead to where I can't stopGo there every nightI think he knowsHis hands around a cold glassMake me wanna know thatBody like it's mineHe got that boyish look that I like in a manI am an architect, I'm drawing up the plansIt's like I'm 17, nobody understandsNo one understandsHe got my heartbeatSkipping down 16th AvenueGot that, ah, I meanWanna see what's under that attitude likeI want you, bless my soulAnd I ain't gotta tell him, I think he knowsI think he knowsI think he knowsWhen we get all aloneI'll make myself at homeAnd he'll want me to stayI think he knowsHe'd better lock it downOr I won't stick around'Cause good ones never wait (Ha)"
161,spotify:track:214nt20w5wOxJnY462klLw,Miss Americana & The Heartbreak Prince,234146,False,7,Taylor Swift,Lover,0.662,0.747,11,-6.926,0.0736,0.028,0.00615,0.138,0.487,150.088,70,
162,spotify:track:4y5bvROuBDPr5fuwXbIBZR,Paper Rings,222400,False,8,Taylor Swift,Lover,0.811,0.719,9,-6.553,0.0497,0.0129,1.36e-05,0.0742,0.865,103.979,77,"Paper Rings Lyrics The moon is high Like your friends were the night that we first met Went home and tried to stalk you on the internet Now I've read all of the books beside your bed The wine is cold Like the shoulder that I gave you in the street Cat and mouse for a month or two or three Now I wake up in the night and watch you breathe (Ayy) Kiss me once 'cause you know I had a long night (Oh) Kiss me twice 'cause it's gonna be alright (Uh) Three times 'cause I waited my whole life (1, 2, 1, 2, 3, 4) I like shiny things, but I'd marry you with paper rings Uh huh, that's right Darling, you're the one I want, and I hate accidents except when we went from friends to this Uh huh, that's right Darling, you're the one I want In paper rings, in picture frames, in dirty dreams Oh, you're the one I want In the winter, in the icy outdoor pool When you jumped in first, I went in too I'm with you even if it makes me blue Which takes me back To the color that we painted your brother's wall Honey, without all the exes, fights, and flaws We wouldn't be standing here so tall, so (Ayy) Kiss you once 'cause I know you had a long night (Oh) Kiss you twice 'cause it's gonna be alright (Uh) Three times 'cause you waited your whole life (1, 2, 1, 2, 3, 4) Ah I like shiny things, but I'd marry you with paper rings Uh huh, that's right Darling, you're the one I want, and I hate accidents except when we went from friends to this Uh huh, that's right Darling, you're the one I want In paper rings, in picture frames, in dirty dreams Oh, you're the one I want I want to drive away with you I want your complications too I want your dreary Mondays Wrap your arms around me, baby boy I want to drive away with you I want your complications too I want your dreary Mondays Wrap your arms around me, baby boy Uh huh I like shiny things, but I'd marry you with paper rings Ah-ah, that's right, you're the one I want I hate accidents except when we went from friends to this Ah-ah, darling, you're the one I want I like shiny things, but I'd marry you with paper rings Uh huh, that's right Darling, you're the one I want, and I hate accidents except when we went from friends to this Uh huh, that's right Darling, you're the one I want In paper rings, in picture frames, in all my dreams You're the one I want In paper rings, in picture frames, in all my dreams Oh, you're the one I want You're the one I want, one I want You're the one I want, one I want"
163,spotify:track:12M5uqx0ZuwkpLp5rJim1a,Cornelia Street,287266,False,9,Taylor Swift,Lover,0.824,0.624,0,-9.728,0.0827,0.781,0.000189,0.1,0.248,102.012,71,"We were in the backseatDrunk on something stronger than the drinks in the barI rent a place on Cornelia StreetI say casually in the carWe were a fresh page on the deskFilling in the blanks as we goAs if the street lights pointed in an arrow headLeading us homeAnd I hope I never lose you, hope it never endsI'd never walk Cornelia Street againThat's the kinda heartbreak time could never mendI'd never walk Cornelia Street againAnd baby, I get mystified by how this city screams your nameAnd baby, I'm so terrified of if you ever walk awayI'd never walk Cornelia Street againI'd never walk Cornelia Street againWindows flung right open, autumn airJacket 'round my shoulders is yoursWe bless the rains on Cornelia StreetMemorize the creaks in the floorBack when we were card sharks, playing gamesI thought you were leading me onI packed my bags, left Cornelia StreetBefore you even knew I was gone"
164,spotify:track:2dgFqt3w9xIQRjhPtwNk3D,Death By A Thousand Cuts,198533,False,10,Taylor Swift,Lover,0.712,0.732,4,-6.754,0.0629,0.454,0.0,0.319,0.313,94.071,71,"Death by a Thousand Cuts Lyrics My, my, my, my My, my, my, my My, my, my, my My, my, my, my My, my, my, my My, my, my, my My, my, my, my My, my, my, my Saying goodbye is death by a thousand cuts Flashbacks waking me up I get drunk, but it's not enough ’Cause the morning comes and you're not my baby I look through the windows of this love Even though we boarded them up Chandelier's still flickering here ’Cause I can't pretend it's okay when it's not It's death by a thousand cuts I dress to kill my time, I take the long way home I ask the traffic lights if it'll be alright They say, I don't know And what once was ours is no one's now I see you everywhere, the only thing we share Is this small town You said it was a great love, one for the ages But if the story’s over, why am I still writing pages? ’Cause saying goodbye is death by a thousand cuts Flashbacks waking me up I get drunk, but it's not enough ’Cause the morning comes and you're not my baby I look through the windows of this love Even though we boarded them up Chandelier's still flickering here 'Cause I can’t pretend it's okay when it's not It's death by a thousand cuts My heart, my hips, my body, my love Tryna find a part of me that you didn't touch Gave up on me like I was a bad drug Now I'm searching for signs in a haunted club Our songs, our films, united we stand Our country, guess it was a lawless land Quiet my fears with the touch of your hand Paper cut stings from our paper-thin plans My time, my wine, my spirit, my trust Tryna find a part of me you didn't take up Gave you so much, but it wasn't enough But I'll be alright, it's just a thousand cuts I get drunk, but it's not enough 'Cause you're not my baby I look through the windows of this love Even though we boarded them up Chandelier's still flickering here 'Cause I can't pretend it's okay when it's not No, it's not It's death by a thousand cuts (You didn't touch) Tryna find a part of me that you didn't touch My body, my love, my trust (It's death by a thousand cuts) But it wasn't enough, it wasn't enough, no, no I take the long way home I ask the traffic lights if it'll be alright They say, I don't know"
165,spotify:track:1LLXZFeAHK9R4xUramtUKw,London Boy,190240,False,11,Taylor Swift,Lover,0.695,0.71,1,-6.639,0.05,0.0246,0.000104,0.133,0.557,157.925,72,"We can go driving in, on my scooterUh, you know, just 'round LondonOh, I'd...I love my hometown as much as Motown, I love SoCalAnd you know I love Springsteen, faded blue jeans, Tennessee whiskeyBut something happened, I heard him laughingI saw the dimples first and then I heard the accentThey say home is where the heart isBut that's not where mine livesYou know I love a London boyI enjoy walking Camden Market in the afternoonHe likes my American smile, like a child when our eyes meetDarling, I fancy youTook me back to Highgate, met all of his best matesSo I guess all the rumors are trueYou know I love a London boyBoy, I fancy you (Ooh)And now I love high tea, stories from Uni, and the West EndYou can find me in the pub, we are watching rugby with his school friendsShow me a gray sky, a rainy cab rideBabes, don't threaten me with a good timeThey say home is where the heart isBut God, I love the English"
166,spotify:track:4AYtqFyFbX0Xkc2wtcygTr,Soon You’ll Get Better (feat. The Chicks),201586,False,12,Taylor Swift,Lover,0.433,0.182,0,-12.566,0.0641,0.907,0.0,0.123,0.421,207.476,66,
167,spotify:track:5hQSXkFgbxjZo9uCwd11so,False God,200306,False,13,Taylor Swift,Lover,0.739,0.32,11,-10.862,0.239,0.736,0.000147,0.111,0.351,79.97,68,"We were crazy to thinkCrazy to think that this could workRemember how I said I'd die for you?We were stupid to jumpIn the ocean separating usRemember how I’d fly to you?And I can't talk to you when you're like thisStaring out the window like I’m not your favorite townI'm New York CityI still do it for you, babeThey all warned us about times like thisThey say the road gets hard and you get lostWhen you're led by blind faith, blind faithBut we might just get away with itReligion's in your lipsEven if it's a false godWe'd still worshipWe might just get away with itThe altar is my hipsEven if it's a false godWe'd still worship this loveWe’d still worship this loveWe’d still worship this love"
168,spotify:track:6RRNNciQGZEXnqk8SQ9yv5,You Need To Calm Down,171360,False,14,Taylor Swift,Lover,0.771,0.671,2,-5.617,0.0553,0.00929,0.0,0.0637,0.714,85.026,78,"You are somebody that I don't knowBut you're takin' shots at me like it's PatrónAnd I'm just like, damn, it's 7 AMSay it in the street, that's a knock-outBut you say it in a Tweet, that's a cop-outAnd I'm just like, Hey, are you okay?And I ain't tryna mess with your self-expressionBut I've learned a lesson that stressin' and obsessin' 'bout somebody else is no funAnd snakes and stones never broke my bonesSo oh-oh, oh-oh, oh-oh, oh-oh, oh-ohYou need to calm down, you're being too loudAnd I'm just like oh-oh, oh-oh, oh-oh, oh-oh, oh-oh (Oh)You need to just stop, like can you just not step on my gown?You need to calm downYou are somebody that we don't knowBut you're comin' at my friends like a missileWhy are you mad when you could be GLAAD? (You could be GLAAD)Sunshine on the street at the paradeBut you would rather be in the dark agesMakin' that sign must've taken all night"
169,spotify:track:1SymEzIT3H8UZfibCs3TYi,Afterglow,223293,False,15,Taylor Swift,Lover,0.756,0.449,9,-8.746,0.0344,0.13,0.0,0.114,0.399,111.011,74,"I blew things out of proportion, now you're bluePut you in jail for something you didn’t doI pinned your hands behind your back, ohThought I had reason to attack, but noFighting with a true love is boxing with no glovesChemistry 'til it blows up, 'til there’s no usWhy'd I have to break what I love so much?It's on your face, and I'm to blame, I need to sayHey, it's all me, in my headI'm the one who burned us downBut it's not what I meantSorry that I hurt youI don't wanna do, I don’t wanna do this to you (Ooh)I don’t wanna lose, I don't wanna lose this with you (Ooh)I need to say, hey, it’s all me, just don't goMeet me in the afterglowIt's so excruciating to see you lowJust wanna lift you up and not let you goThis ultraviolet morning light belowTells me this love is worth the fight, oh"
170,spotify:track:2Rk4JlNc2TPmZe2af99d45,ME! (feat. Brendon Urie of Panic! At The Disco),193000,False,16,Taylor Swift,Lover,0.61,0.83,0,-4.105,0.0571,0.033,0.0,0.118,0.728,182.162,77,
171,spotify:track:1SmiQ65iSAbPto6gPFlBYm,It’s Nice To Have A Friend,150440,False,17,Taylor Swift,Lover,0.737,0.175,10,-9.912,0.0401,0.971,0.000337,0.171,0.545,70.008,65,"It’s Nice to Have a Friend Lyrics Ooh Ooh School bell rings, walk me home Sidewalk chalk covered in snow Lost my gloves, you give me one Wanna hang out? Yeah, sounds like fun Video games, you pass me a note Sleeping in tents It's nice to have a friend (Ooh) It's nice to have a friend (Ooh) Light pink sky, up on the roof Sun sinks down, no curfew 20 questions, we tell the truth You've been stressed out lately, yeah, me too Something gave you the nerve To touch my hand It's nice to have a friend (Ooh) It's nice to have a friend (Ooh) Church bells ring, carry me home Rice on the ground looks like snow Call my bluff, call you Babe Have my back, yeah, every day Feels like home, stay in bed The whole weekend It's nice to have a friend (Ooh) It's nice to have a friend (Ooh) It's nice to have a friend (Ooh) (Ooh)"
172,spotify:track:1fzAuUVbzlhZ1lJAx9PtY6,Daylight,293453,False,18,Taylor Swift,Lover,0.557,0.496,0,-9.602,0.0563,0.808,0.000173,0.0772,0.265,149.983,69,"Daylight Lyrics My love was as cruel as the cities I lived in Everyone looked worse in the light There are so many lines that I've crossed unforgiven I'll tell you the truth, but never goodbye I don't wanna look at anything else now that I saw you I don't wanna think of anything else now that I thought of you I've been sleeping so long in a 20-year dark night And now I see daylight, I only see daylight Luck of the draw only draws the unlucky And so I became the butt of the joke I wounded the good and I trusted the wicked Clearing the air, I breathed in the smoke Maybe you ran with the wolves and refused to settle down Maybe I've stormed out of every single room in this town Threw out our cloaks and our daggers because it's morning now It's brighter now, now I don't wanna look at anything else now that I saw you (I can never look away) I don't wanna think of anything else now that I thought of you (Things will never be the same) I've been sleeping so long in a 20-year dark night (Now I'm wide awake) And now I see daylight (Daylight), I only see daylight (Daylight) I only see daylight, daylight, daylight, daylight I only see daylight, daylight, daylight, daylight And I can still see it all (In my mind) All of you, all of me (Intertwined) I once believed love would be (Black and white) But it's golden (Golden) And I can still see it all (In my head) Back and forth from New York (Sneaking in your bed) I once believed love would be (Burning red) But it's golden Like daylight, like daylight Like daylight, daylight I don't wanna look at anything else now that I saw you (I can never look away) And I don't wanna think of anything else now that I thought of you (Things will never be the same) I've been sleeping so long in a 20-year dark night (Now I'm wide awake) And now I see daylight (I see daylight), I only see daylight (Ah) I only see daylight, daylight, daylight, daylight I only see daylight, daylight, daylight, daylight (Ah) (And I can still see it all) I only see daylight, daylight, daylight, daylight (And I can still see it all, back and forth from New York) I only see daylight, daylight, daylight, daylight (I once believed love would be burning red) Like daylight It's golden like daylight You gotta step into the daylight and let it go Just let it go, let it go I wanna be defined by the things that I love Not the things I hate Not the things I'm afraid of, I'm afraid of Or the things that haunt me in the middle of the night I, I just think that You are what you love"
173,spotify:track:5zyCYmiaVE5y26EZuwZbsw,State Of Grace,295186,False,1,Taylor Swift,Red (Deluxe Edition),0.588,0.825,4,-5.882,0.0328,0.000197,0.00138,0.0885,0.397,129.968,65,"I'm walking fast through the traffic lightsBusy streets and busy livesAnd all we know is touch and goWe are alone with our changing mindsWe fall in love 'til it hurts or bleedsOr fades in timeAnd I never (Never)Saw you comingAnd I’ll never (Never)Be the sameYou come around and the armor fallsPierce the room like a cannonballNow all we know is don’t let goWe are alone, just you and meUp in your room and our slates are cleanJust twin fire signs, four blue eyesSo you were never a saintAnd I've loved in shades of wrongWe learn to live with the painMosaic broken heartsBut this love is brave and wild"
174,spotify:track:1RvQQGwaPipiNgz8RXAKA8,Red,220826,False,2,Taylor Swift,Red (Deluxe Edition),0.602,0.896,1,-4.267,0.0437,0.0773,8.87e-05,0.091,0.641,124.978,66,"Loving him is likeDriving a new Maserati down a dead-end streetFaster than the wind, passionate as sinEnding so suddenlyLoving him is like trying to change your mindOnce you're already flying through the free fallLike the colors in autumn, so brightJust before they lose it allLosing him was blue like I'd never knownMissing him was dark gray, all aloneForgetting him was likeTrying to know somebody you never metBut loving him was red(Red, red)(Red, red)Loving him was red(Red, red)(Red, red)Touching him was likeRealizing all you ever wanted was right there in front of youMemorizing him was asEasy as knowing all the words to your old favorite songFighting with him was likeTrying to solve a crossword and realizing there's no right answerRegretting him was likeWishing you never found out that love could be that strong"
175,spotify:track:0XfOV7qY3834QpFVwOb6CC,Treacherous,240773,False,3,Taylor Swift,Red (Deluxe Edition),0.705,0.621,2,-8.086,0.0334,0.101,4.3e-06,0.147,0.395,109.993,64,"Treacherous Lyrics Put your lips close to mine As long as they don't touch Out of focus, eye to eye 'Til the gravity's too much And I'll do anything you say If you say it with your hands And I'd be smart to walk away But you're quicksand This slope is treacherous This path is reckless This slope is treacherous And I-I-I like it I can't decide if it's a choice Getting swept away I hear the sound of my own voice Asking you to stay And all we are is skin and bone Trained to get along Forever going with the flow But you're friction This slope is treacherous This path is reckless This slope is treacherous I, I, I like it Two headlights shine through the sleepless night And I will get you, get you alone Your name has echoed through my mind And I just think you should, think you should know That nothing safe is worth the drive And I would follow you, follow you home I'll follow you, follow you home This hope is treacherous This daydream is dangerous This hope is treacherous I-I-I, I-I-I, I-I-I Two headlights shine through the sleepless night And I will get you, get you alone Your name has echoed through my mind And I just think you should, think you should know That nothing safe is worth the drive And I would follow you, follow you home I'll follow you, follow you home I'll follow you, follow you home I'll follow you, follow you home This slope is treacherous I-I-I like it"
176,spotify:track:0ciHz919LVKoH4zgxyMPZ9,I Knew You Were Trouble.,217973,False,4,Taylor Swift,Red (Deluxe Edition),0.622,0.469,3,-6.798,0.0363,0.00454,2.25e-06,0.0398,0.679,77.019,64,"I Knew You Were Trouble. Lyrics Once upon a time, a few mistakes ago I was in your sights, you got me alone You found me, you found me, you found me I guess you didn't care, and I guess I liked that And when I fell hard, you took a step back Without me, without me, without me And he's long gone when he's next to me And I realize the blame is on me 'Cause I knew you were trouble when you walked in So shame on me now Flew me to places I'd never been 'Til you put me down, oh I knew you were trouble when you walked in So shame on me now Flew me to places I'd never been Now I'm lying on the cold hard ground Oh, oh-oh Trouble, trouble, trouble Oh, oh-oh Trouble, trouble, trouble No apologies, he'll never see you cry Pretends he doesn't know that he's the reason why You're drowning, you're drowning, you're drowning And I heard you moved on from whispers on the street A new notch in your belt is all I'll ever be And now I see, now I see, now I see He was long gone when he met me And I realize the joke is on me, hey I knew you were trouble when you walked in (Oh) So shame on me now Flew me to places I'd never been 'Til you put me down, oh I knew you were trouble when you walked in So shame on me now Flew me to places I'd never been (Yeah) Now I'm lying on the cold hard ground Oh, oh-oh (Yeah) Trouble, trouble, trouble Oh, oh-oh Trouble, trouble, trouble And the saddest fear Comes creeping in That you never loved me Or her, or anyone, or anything Yeah I knew you were trouble when you walked in So shame on me now Flew me to places I'd never been (Never been) 'Til you put me down, oh I knew you were trouble when you walked in (Knew it right there) So shame on me now (Knew it right there) Flew me to places I'd never been (Ooh) Now I'm lying on the cold hard ground Oh, oh-oh Trouble, trouble, trouble (Oh) Oh, oh-oh Trouble, trouble, trouble I knew you were trouble when you walked in Trouble, trouble, trouble I knew you were trouble when you walked in Trouble, trouble, trouble Taylor Swift Addresses Sexism In The Music Industry In ‘Vogue’ Cover Story"
177,spotify:track:1q3RiD1tIWUpGsNFADMlvl,All Too Well,327893,False,5,Taylor Swift,Red (Deluxe Edition),0.602,0.609,0,-7.803,0.0243,0.0382,0.0002,0.127,0.337,93.06,75,"I walked through the door with you, the air was coldBut something 'bout it felt like home somehowAnd I left my scarf there at your sister's houseAnd you've still got it in your drawer, even nowOh, your sweet disposition and my wide-eyed gazeWe're singing in the car, getting lost upstateAutumn leaves falling down like pieces into placeAnd I can picture it after all these daysAnd I know it's long gone andThat magic's not here no moreAnd I might be okay, but I'm not fine at allOh, oh, oh'Cause there we are again on that little town streetYou almost ran the red 'cause you were lookin' over at meWind in my hair, I was thereI remember it all too wellPhoto album on the counter, your cheeks were turning redYou used to be a little kid with glasses in a twin-sized bedAnd your mother's telling stories 'bout you on the tee-ball teamYou taught me 'bout your past, thinking your future was me"
178,spotify:track:3bIxTsfeNMO7Nt2J3EUKrA,22,230133,False,6,Taylor Swift,Red (Deluxe Edition),0.658,0.729,7,-6.561,0.0378,0.00215,0.0013,0.0752,0.668,104.007,65,"It feels like a perfect nightTo dress up like hipstersAnd make fun of our exes, uh-uh, uh-uhIt feels like a perfect nightFor breakfast at midnightTo fall in love with strangers, uh-uh, uh-uhYeahWe're happy, free, confused, and lonely at the same timeIt's miserable and magical, oh, yeahTonight's the night when we forget about the deadlinesIt's time, oh-ohI don't know about you, but I'm feeling 22Everything will be alright if you keep me next to youYou don't know about me, but I'll bet you want toEverything will be alright if we just keep dancing like we're22, 22It seems like one of those nightsThis place is too crowdedToo many cool kids, uh-uh, uh-uh(Who's Taylor Swift, anyway? Ew)It seems like one of those nightsWe ditch the whole sceneAnd end up dreamingInstead of sleeping"
179,spotify:track:31pEV5lPJi7btskZoUr2yu,I Almost Do,242573,False,7,Taylor Swift,Red (Deluxe Edition),0.567,0.481,4,-7.357,0.027,0.0173,4.13e-05,0.182,0.233,145.865,64,"I Almost Do Lyrics I bet this time of night, you’re still up I bet you’re tired from a long hard week I bet you’re sittin' in your chair by the window Looking out at the city, and I bet Sometimes you wonder 'bout me And I just wanna tell you It takes everything in me not to call you And I wish I could run to you And I hope you know that Every time I don’t, I almost do, I almost do I bet you think I either moved on or hate you ‘Cause each time you reach out, there’s no reply I bet it never, ever occurred to you That I can’t say hello to you and risk another goodbye And I just wanna tell you It takes everything in me not to call you And I wish I could run to you And I hope you know that Every time I don’t, I almost do, I almost do Oh, we made quite a mess, babe It’s probably better off this way And I confess, babe In my dreams, you’re touching my face And asking me if I want to try again with you And I almost do And I just wanna tell you It takes everything in me not to call you And I wish I could run to you And I hope you know that Every time I don’t, I almost do, I almost do I bet this time of night, you’re still up I bet you’re tired from a long hard week I bet you’re sittin' in your chair by the window Looking out at the city, and I hope Sometimes you wonder 'bout me"
180,spotify:track:1OYARuagDrpgNNQ4loO1Cs,We Are Never Ever Getting Back Together,191880,False,8,Taylor Swift,Red (Deluxe Edition),0.628,0.676,7,-5.911,0.0916,0.00957,2.65e-05,0.102,0.75,85.984,63,"We Are Never Ever Getting Back Together Lyrics I remember when we broke up the first time Saying, This is it, I've had enough, 'cause like We hadn't seen each other in a month When you said you needed space (What?) Then you come around again and say Baby, I miss you and I swear I'm gonna change, trust me Remember how that lasted for a day? I say, I hate you, we break up, you call me, I love you Ooh-ooh-ooh-ooh-ooh We called it off again last night, but Ooh-ooh-ooh-ooh-ooh This time, I'm telling you, I'm telling you We are never, ever, ever getting back together We are never, ever, ever getting back together You go talk to your friends, talk to my friends, talk to me But we are never, ever, ever, ever Getting back together Like, ever I'm really gonna miss you picking fights And me falling for it, screaming that I'm right And you would hide away and find your peace of mind With some indie record that's much cooler than mine Ooh-ooh-ooh-ooh-ooh You called me up again tonight, but Ooh-ooh-ooh-ooh-ooh This time, I'm telling you, I'm telling you We (We) are never, ever, ever getting back together We are never, ever, ever getting back together You go talk to your friends, talk to my friends, talk to me (Talk to me) But we are never, ever, ever, ever Getting back together Ooh-ooh-ooh-ooh-ooh (Yeah) Ooh-ooh-ooh-ooh-ooh-ooh (Yeah) Ooh-ooh-ooh-ooh-ooh (Yeah) Oh-oh-oh I used to think that we were forever, ever And I used to say, Never say never Ugh, so he calls me up and he's like, I still love you And I'm like, I just, I mean, this is exhausting, you know? Like, we are never getting back together, like, ever (No) We are never, ever, ever getting back together We are never, ever, ever (Ooh) getting back together You go talk to your friends, talk to my friends, talk to me But we are never, ever, ever, ever Getting back together We (Ooh-ooh-ooh-ooh-ooh, ooh-ooh-ooh, no) Getting back together We (Ooh-ooh-ooh-ooh-ooh, oh, oh) Getting back together (Yeah) You go talk to your friends, talk to my friends, talk to me (Talk to me) But we are never, ever, ever, ever Getting back together Taylor Swift Addresses Sexism In The Music Industry In ‘Vogue’ Cover Story Is “ME!” A Sign That Taylor Swift’s Chart Dominance Is Waning? Taylor Swift’s Best Subliminals"
181,spotify:track:1x0J8LFX23d5h1zzuzZorc,Stay Stay Stay,204826,False,9,Taylor Swift,Red (Deluxe Edition),0.729,0.748,0,-6.67,0.0245,0.307,1.29e-06,0.09,0.928,99.981,63,"Stay Stay Stay Lyrics I'm pretty sure we almost broke up last night I threw my phone across the room, at you I was expecting some dramatic turn away But you stayed This morning, I said we should talk about it 'Cause I read you should never leave a fight unresolved That's when you came in wearing a football helmet And said, Okay, let's talk And I said Stay, stay, stay I've been loving you for quite some time, time, time You think that it's funny when I'm mad, mad, mad But I think that it's best if we both stay Before you, I'd only dated self-indulgent takers Who took all of their problems out on me But you carry my groceries and now I'm always laughing And I love you because you have given me No choice but to Stay, stay, stay I've been loving you for quite some time, time, time You think that it's funny when I'm mad, mad, mad But I think that it's best if we both stay, stay, stay, stay You took the time to memorize me My fears, my hopes, and dreams I just like hanging out with you, all the time All those times that you didn't leave, it's been occurring to me I'd like to hang out with you, for my whole life Stay, and I'll be loving you for quite some time No one else is gonna love me when I get mad, mad, mad So I think that it's best if we both stay, stay Stay, stay, stay, stay! Stay, stay, stay I've been loving you for quite some time, time, time You think that it's funny when I'm mad, mad, mad But I think that it's best if we both stay, stay Stay, stay, stay, stay! Stay, stay, stay I've been loving you for quite some time, time, time You think that it's funny when I'm mad, mad, mad But I think that it's best if we both stay (Ha-ha-ha, it's so fun)"
